role_id,permission_id
LEGACY_CHG_MGR,LP_CHG_CREATE
LEGACY_CHG_MGR,LP_CHG_UPDATE
LEGACY_CHG_MGR,LP_CHG_APPROVE
LEGACY_CHG_MGR,LP_CHG_REVIEW
LEGACY_CHG_MGR,LP_CHG_CLOSE
LEGACY_CHG_MGR,LP_CHG_REJECT
LEGACY_CHG_MGR,LP_CHG_SCHEDULE
LEGACY_CHG_MGR,LP_CHG_CAB
LEGACY_CHG_MGR,LP_CHG_EMERGENCY
LEGACY_CHG_MGR,LP_DASH_VIEW
LEGACY_CHG_MGR,LP_DASH_CREATE
LEGACY_CHG_COORD,LP_CHG_CREATE
LEGACY_CHG_COORD,LP_CHG_UPDATE
LEGACY_CHG_COORD,LP_CHG_IMPLEMENT
LEGACY_CHG_COORD,LP_CHG_SCHEDULE
LEGACY_CHG_COORD,LP_CHG_CAB
LEGACY_CHG_COORD,LP_TASK_CREATE
LEGACY_CHG_COORD,LP_TASK_UPDATE
LEGACY_CHG_COORD,LP_DASH_VIEW
LEGACY_PRB_MGR,LP_PRB_CREATE
LEGACY_PRB_MGR,LP_PRB_UPDATE
LEGACY_PRB_MGR,LP_PRB_RCA
LEGACY_PRB_MGR,LP_PRB_KNOWN_ERR
LEGACY_PRB_MGR,LP_PRB_CLOSE
LEGACY_PRB_MGR,LP_PRB_WORKAROUND
LEGACY_PRB_MGR,LP_PRB_REPORT
LEGACY_PRB_MGR,LP_DASH_VIEW
LEGACY_PRB_MGR,LP_DASH_CREATE
LEGACY_PRB_ANALYST,LP_PRB_CREATE
LEGACY_PRB_ANALYST,LP_PRB_UPDATE
LEGACY_PRB_ANALYST,LP_PRB_RCA
LEGACY_PRB_ANALYST,LP_PRB_WORKAROUND
LEGACY_PRB_ANALYST,LP_PRB_REPORT
LEGACY_PRB_ANALYST,LP_TASK_CREATE
LEGACY_PRB_ANALYST,LP_TASK_UPDATE
LEGACY_PRB_ANALYST,LP_DASH_VIEW
LEGACY_CMDB_ADMIN,LP_CMDB_CREATE
LEGACY_CMDB_ADMIN,LP_CMDB_UPDATE
LEGACY_CMDB_ADMIN,LP_CMDB_DELETE
LEGACY_CMDB_ADMIN,LP_CMDB_RELATE
LEGACY_CMDB_ADMIN,LP_CMDB_AUDIT
LEGACY_CMDB_ADMIN,LP_CMDB_IMPORT
LEGACY_CMDB_ADMIN,LP_CMDB_EXPORT
LEGACY_CMDB_ADMIN,LP_CMDB_BASELINE
LEGACY_CMDB_ADMIN,LP_DASH_VIEW
LEGACY_CMDB_ADMIN,LP_DASH_CREATE
LEGACY_CMDB_ANALYST,LP_CMDB_CREATE
LEGACY_CMDB_ANALYST,LP_CMDB_UPDATE
LEGACY_CMDB_ANALYST,LP_CMDB_RELATE
LEGACY_CMDB_ANALYST,LP_CMDB_EXPORT
LEGACY_CMDB_ANALYST,LP_CMDB_BASELINE
LEGACY_CMDB_ANALYST,LP_DASH_VIEW
LEGACY_SVC_OWNER,LP_SVC_DEFINE
LEGACY_SVC_OWNER,LP_SVC_CATALOG
LEGACY_SVC_OWNER,LP_SVC_SLA_CREATE
LEGACY_SVC_OWNER,LP_SVC_AVAIL
LEGACY_SVC_OWNER,LP_SVC_PORTFOLIO
LEGACY_SVC_OWNER,LP_DASH_VIEW
LEGACY_SVC_OWNER,LP_DASH_CREATE
LEGACY_SLM,LP_SVC_SLA_CREATE
LEGACY_SLM,LP_SVC_SLA_MODIFY
LEGACY_SLM,LP_SVC_SLA_REPORT
LEGACY_SLM,LP_SVC_AVAIL
LEGACY_SLM,LP_SVC_CAPACITY
LEGACY_SLM,LP_SVC_CONTINUITY
LEGACY_SLM,LP_DASH_VIEW
LEGACY_SLM,LP_DASH_CREATE
LEGACY_REL_MGR,LP_REL_CREATE
LEGACY_REL_MGR,LP_REL_PLAN
LEGACY_REL_MGR,LP_REL_APPROVE
LEGACY_REL_MGR,LP_REL_CLOSE
LEGACY_REL_MGR,LP_REL_ROLLBACK
LEGACY_REL_MGR,LP_DASH_VIEW
LEGACY_REL_MGR,LP_DASH_CREATE
LEGACY_REL_ENG,LP_REL_BUILD
LEGACY_REL_ENG,LP_REL_TEST
LEGACY_REL_ENG,LP_REL_DEPLOY
LEGACY_REL_ENG,LP_REL_ROLLBACK
LEGACY_REL_ENG,LP_TASK_CREATE
LEGACY_REL_ENG,LP_TASK_UPDATE
LEGACY_REL_ENG,LP_DASH_VIEW
LEGACY_KM_ADMIN,LP_KB_CREATE
LEGACY_KM_ADMIN,LP_KB_UPDATE
LEGACY_KM_ADMIN,LP_KB_PUBLISH
LEGACY_KM_ADMIN,LP_KB_RETIRE
LEGACY_KM_ADMIN,LP_KB_REVIEW
LEGACY_KM_ADMIN,LP_KB_ADMIN
LEGACY_KM_ADMIN,LP_KB_REPORT
LEGACY_KM_ADMIN,LP_DASH_VIEW
LEGACY_ASSET_MGR,LP_ASSET_CREATE
LEGACY_ASSET_MGR,LP_ASSET_UPDATE
LEGACY_ASSET_MGR,LP_ASSET_RETIRE
LEGACY_ASSET_MGR,LP_ASSET_LICENSE
LEGACY_ASSET_MGR,LP_ASSET_AUDIT
LEGACY_ASSET_MGR,LP_ASSET_PROCURE
LEGACY_ASSET_MGR,LP_ASSET_DISPOSE
LEGACY_ASSET_MGR,LP_ASSET_REPORT
LEGACY_ASSET_MGR,LP_DASH_VIEW
LEGACY_ASSET_MGR,LP_DASH_CREATE
LEGACY_REQ_MGR,LP_REQ_CREATE
LEGACY_REQ_MGR,LP_REQ_FULFILL
LEGACY_REQ_MGR,LP_REQ_APPROVE
LEGACY_REQ_MGR,LP_REQ_CLOSE
LEGACY_REQ_MGR,LP_REQ_CATALOG
LEGACY_REQ_MGR,LP_REQ_REPORT
LEGACY_REQ_MGR,LP_DASH_VIEW
LEGACY_REQ_MGR,LP_DASH_CREATE
LEGACY_SEC_OPS,LP_SEC_MONITOR
LEGACY_SEC_OPS,LP_SEC_INCIDENT
LEGACY_SEC_OPS,LP_SEC_VULN
LEGACY_SEC_OPS,LP_SEC_POLICY
LEGACY_SEC_OPS,LP_SEC_AUDIT
LEGACY_SEC_OPS,LP_SEC_ACCESS
LEGACY_SEC_OPS,LP_SEC_REPORT
LEGACY_SEC_OPS,LP_SEC_RESPONSE
LEGACY_SEC_OPS,LP_DASH_VIEW
LEGACY_SEC_OPS,LP_DASH_CREATE
LEGACY_IT_ADMIN,LP_PLAT_CONFIG
LEGACY_IT_ADMIN,LP_PLAT_CUSTOM
LEGACY_IT_ADMIN,LP_PLAT_INTEG
LEGACY_IT_ADMIN,LP_PLAT_USER
LEGACY_IT_ADMIN,LP_PLAT_REPORT
LEGACY_IT_ADMIN,LP_PLAT_WORKFLOW
LEGACY_IT_ADMIN,LP_PLAT_BACKUP
LEGACY_IT_ADMIN,LP_NOTIFY_CONFIG
LEGACY_IT_ADMIN,LP_APPROVAL_ADMIN
LEGACY_IT_ADMIN,LP_API_ACCESS
LEGACY_IT_ADMIN,LP_BULK_UPDATE
LEGACY_IT_ADMIN,LP_IMPORT_DATA
LEGACY_IT_ADMIN,LP_EXPORT_DATA
LEGACY_IT_ADMIN,LP_DASH_VIEW
LEGACY_IT_ADMIN,LP_DASH_CREATE
LEGACY_IT_ADMIN,LP_DASH_SHARE
LEGACY_AUDIT,LP_AUDIT_EXEC
LEGACY_AUDIT,LP_AUDIT_REPORT
LEGACY_AUDIT,LP_AUDIT_POLICY
LEGACY_AUDIT,LP_AUDIT_RISK
LEGACY_AUDIT,LP_AUDIT_COMPLY
LEGACY_AUDIT,LP_DASH_VIEW
LEGACY_AUDIT,LP_DASH_CREATE
LEGACY_AUDIT,LP_EXPORT_DATA
